status,merge_period,period_key,env_kind,dataset_id,variables,tile_id,tile_lat_idx,tile_lon_idx,request_lat_min,request_lat_max,request_lon_min,request_lon_max,tile_deg_lat,tile_deg_lon,buffer_deg,lat_span_deg,lon_span_deg,start_date,end_date,n_days,n_observed_days,n_coverage_points,n_events,n_runs,estimated_lat_cells,estimated_lon_cells,estimated_download_bytes_conservative,output_dir,output_filename,output_path,already_exists
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon045,9,45,-45.25,-39.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2019-01-20,2019-01-29,10,9,2225,554,15,133,133,4245360,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon045_201901_20190120_20190129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon045_201901_20190120_20190129.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon045,9,45,-45.25,-39.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2019-02-03,2019-02-27,25,21,9041,1977,42,133,133,10613400,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon045_201902_20190203_20190227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon045_201902_20190203_20190227.nc,0
planned,month,2019-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon045,9,45,-45.25,-39.75,44.75,50.25,5.0,5.0,0.25,5.5,5.5,2019-03-01,2019-03-01,1,1,127,52,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon045_201903_20190301_20190301.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon045_201903_20190301_20190301.nc,0
planned,month,2003-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2003-03-21,2003-03-23,3,3,436,102,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_200303_20030321_20030323.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_200303_20030321_20030323.nc,0
planned,month,2003-04,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2003-04-05,2003-04-13,9,4,493,135,4,133,133,3820824,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_200304_20030405_20030413.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_200304_20030405_20030413.nc,0
planned,month,2004-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2004-03-19,2004-03-19,1,1,32,16,2,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_200403_20040319_20040319.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_200403_20040319_20040319.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2016-01-14,2016-01-28,15,13,4476,1031,23,133,133,6368040,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201601_20160114_20160128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201601_20160114_20160128.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2016-02-01,2016-02-09,9,7,2056,455,10,133,133,3820824,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201602_20160201_20160209.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201602_20160201_20160209.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2017-01-21,2017-01-29,9,6,540,129,10,133,133,3820824,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201701_20170121_20170129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201701_20170121_20170129.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2017-02-09,2017-02-27,19,10,571,198,15,133,133,8066184,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201702_20170209_20170227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201702_20170209_20170227.nc,0
planned,month,2017-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2017-03-04,2017-03-10,7,3,166,43,3,133,133,2971752,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201703_20170304_20170310.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201703_20170304_20170310.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2018-01-16,2018-01-24,9,6,638,250,8,133,133,3820824,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201801_20180116_20180124.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201801_20180116_20180124.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2018-02-09,2018-02-23,15,3,17,11,3,133,133,6368040,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201802_20180209_20180223.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201802_20180209_20180223.nc,0
planned,month,2018-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2018-03-03,2018-03-30,28,9,1555,389,15,133,133,11887008,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201803_20180303_20180330.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201803_20180303_20180330.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-01-20,2019-01-31,12,11,2868,662,22,133,133,5094432,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201901_20190120_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201901_20190120_20190131.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-02-01,2019-02-28,28,16,3658,875,31,133,133,11887008,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201902_20190201_20190228.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201902_20190201_20190228.nc,0
planned,month,2019-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon046,9,46,-45.25,-39.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-03-01,2019-03-01,1,1,321,94,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon046_201903_20190301_20190301.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon046_201903_20190301_20190301.nc,0
planned,month,2003-04,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2003-04-10,2003-04-11,2,2,252,54,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_200304_20030410_20030411.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_200304_20030410_20030411.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2016-01-21,2016-01-27,7,7,1450,349,10,133,133,2971752,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201601_20160121_20160127.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201601_20160121_20160127.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2017-01-23,2017-01-23,1,1,6,2,2,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201701_20170123_20170123.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201701_20170123_20170123.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2017-02-23,2017-02-28,6,6,709,216,6,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201702_20170223_20170228.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201702_20170223_20170228.nc,0
planned,month,2017-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2017-03-01,2017-03-04,4,4,431,185,4,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201703_20170301_20170304.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201703_20170301_20170304.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2018-01-21,2018-01-25,5,3,147,32,3,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201801_20180121_20180125.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201801_20180121_20180125.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2018-02-27,2018-02-27,1,1,25,5,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201802_20180227_20180227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201802_20180227_20180227.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2019-01-27,2019-01-31,5,5,865,258,8,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201901_20190127_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201901_20190127_20190131.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon047,9,47,-45.25,-39.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2019-02-03,2019-02-21,19,13,4579,1044,20,133,133,8066184,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon047_201902_20190203_20190221.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon047_201902_20190203_20190221.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2016-01-22,2016-01-26,5,5,905,219,6,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201601_20160122_20160126.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201601_20160122_20160126.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2016-02-06,2016-02-07,2,2,785,163,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201602_20160206_20160207.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201602_20160206_20160207.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2017-02-25,2017-02-26,2,2,192,45,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201702_20170225_20170226.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201702_20170225_20170226.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2018-01-21,2018-01-24,4,2,126,26,2,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201801_20180121_20180124.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201801_20180121_20180124.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2018-02-27,2018-02-27,1,1,162,38,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201802_20180227_20180227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201802_20180227_20180227.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2019-01-31,2019-01-31,1,1,45,17,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201901_20190131_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201901_20190131_20190131.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon048,9,48,-45.25,-39.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2019-02-01,2019-02-26,26,12,2437,592,12,133,133,11037936,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon048_201902_20190201_20190226.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon048_201902_20190201_20190226.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon049,9,49,-45.25,-39.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2016-02-06,2016-02-06,1,1,30,12,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon049_201602_20160206_20160206.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon049_201602_20160206_20160206.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon049,9,49,-45.25,-39.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2018-01-20,2018-01-22,3,3,89,32,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon049_201801_20180120_20180122.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon049_201801_20180120_20180122.nc,0
planned,month,2018-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon049,9,49,-45.25,-39.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2018-03-02,2018-03-06,5,4,1099,300,4,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon049_201803_20180302_20180306.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon049_201803_20180302_20180306.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon049,9,49,-45.25,-39.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2019-01-30,2019-01-30,1,1,1,1,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon049_201901_20190130_20190130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon049_201901_20190130_20190130.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon049,9,49,-45.25,-39.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2019-02-09,2019-02-27,19,7,730,235,7,133,133,8066184,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon049_201902_20190209_20190227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon049_201902_20190209_20190227.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon050,9,50,-45.25,-39.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2018-01-20,2018-01-20,1,1,5,5,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon050_201801_20180120_20180120.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon050_201801_20180120_20180120.nc,0
planned,month,2018-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon050,9,50,-45.25,-39.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2018-03-02,2018-03-06,5,3,157,61,3,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon050_201803_20180302_20180306.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon050_201803_20180302_20180306.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon050,9,50,-45.25,-39.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2019-01-30,2019-01-30,1,1,43,22,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon050_201901_20190130_20190130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon050_201901_20190130_20190130.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat009_lon050,9,50,-45.25,-39.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2019-02-10,2019-02-22,13,7,2036,431,7,133,133,5518968,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat009_lon050_201902_20190210_20190222.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat009_lon050_201902_20190210_20190222.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon040,10,40,-40.25,-34.75,19.75,25.25,5.0,5.0,0.25,5.5,5.5,2019-01-24,2019-01-26,3,3,897,214,4,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon040_201901_20190124_20190126.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon040_201901_20190124_20190126.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon041,10,41,-40.25,-34.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2016-02-11,2016-02-14,4,3,384,80,3,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon041_201602_20160211_20160214.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon041_201602_20160211_20160214.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon041,10,41,-40.25,-34.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2017-02-26,2017-02-27,2,2,224,46,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon041_201702_20170226_20170227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon041_201702_20170226_20170227.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon041,10,41,-40.25,-34.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2018-01-30,2018-01-30,1,1,265,53,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon041_201801_20180130_20180130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon041_201801_20180130_20180130.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon042,10,42,-40.25,-34.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2016-02-10,2016-02-23,14,8,674,165,8,133,133,5943504,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon042_201602_20160210_20160223.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon042_201602_20160210_20160223.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon042,10,42,-40.25,-34.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2017-02-27,2017-02-27,1,1,45,9,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon042_201702_20170227_20170227.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon042_201702_20170227_20170227.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon042,10,42,-40.25,-34.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2018-01-30,2018-01-31,2,2,571,117,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon042_201801_20180130_20180131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon042_201801_20180130_20180131.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon042,10,42,-40.25,-34.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2019-01-30,2019-01-31,2,2,687,164,3,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon042_201901_20190130_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon042_201901_20190130_20190131.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon042,10,42,-40.25,-34.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2019-02-01,2019-02-26,26,8,2835,635,10,133,133,11037936,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon042_201902_20190201_20190226.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon042_201902_20190201_20190226.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon043,10,43,-40.25,-34.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2016-02-10,2016-02-26,17,11,814,248,12,133,133,7217112,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon043_201602_20160210_20160226.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon043_201602_20160210_20160226.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon043,10,43,-40.25,-34.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2017-02-24,2017-02-28,5,3,380,81,4,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon043_201702_20170224_20170228.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon043_201702_20170224_20170228.nc,0
planned,month,2017-03,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat010_lon043,10,43,-40.25,-34.75,34.75,40.25,5.0,5.0,0.25,5.5,5.5,2017-03-04,2017-03-06,3,3,1361,310,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat010_lon043_201703_20170304_20170306.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat010_lon043_201703_20170304_20170306.nc,0
