scale_m,event_id,cluster,segment_key,direction_group
1000,974|4|RFBO_iGotU|35,2007-30802,974|4,post_only
1000,976|1|RFBO_iGotU|1,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|2,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|3,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|4,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|5,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|9,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|12,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|15,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|17,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|20,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|22,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|23,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|24,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|31,2007-30803,976|1,none_observed
1000,976|1|RFBO_iGotU|32,2007-30803,976|1,none_observed
1000,977|1|RFBO_iGotU|1,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|2,2007-30804,977|1,post_only
1000,977|1|RFBO_iGotU|3,2007-30804,977|1,post_only
1000,977|1|RFBO_iGotU|7,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|8,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|11,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|13,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|15,2007-30804,977|1,both
1000,977|1|RFBO_iGotU|16,2007-30804,977|1,post_only
1000,977|1|RFBO_iGotU|19,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|22,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|23,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|30,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|32,2007-30804,977|1,none_observed
1000,977|1|RFBO_iGotU|33,2007-30804,977|1,none_observed
1000,980|4|RFBO_iGotU|1,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|2,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|3,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|5,2007-09909,980|4,both
1000,980|4|RFBO_iGotU|7,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|9,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|11,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|12,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|14,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|15,2007-09909,980|4,pre_only
1000,980|4|RFBO_iGotU|16,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|17,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|18,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|19,2007-09909,980|4,both
1000,980|4|RFBO_iGotU|20,2007-09909,980|4,pre_only
1000,980|4|RFBO_iGotU|21,2007-09909,980|4,none_observed
1000,980|4|RFBO_iGotU|22,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|23,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|24,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|25,2007-09909,980|4,post_only
1000,980|4|RFBO_iGotU|26,2007-09909,980|4,none_observed
1000,980|5|RFBO_iGotU|0,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|5,2007-09909,980|5,pre_only
1000,980|5|RFBO_iGotU|6,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|9,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|10,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|12,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|13,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|14,2007-09909,980|5,pre_only
1000,980|5|RFBO_iGotU|15,2007-09909,980|5,both
1000,980|5|RFBO_iGotU|16,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|18,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|20,2007-09909,980|5,none_observed
1000,980|5|RFBO_iGotU|22,2007-09909,980|5,none_observed
1000,980|6|RFBO_iGotU|0,2007-09909,980|6,none_observed
1000,980|8|RFBO_iGotU|0,2007-09909,980|8,post_only
1000,980|8|RFBO_iGotU|2,2007-09909,980|8,none_observed
1000,980|8|RFBO_iGotU|8,2007-09909,980|8,none_observed
1000,980|8|RFBO_iGotU|9,2007-09909,980|8,pre_only
1000,980|11|RFBO_iGotU|1,2007-09909,980|11,none_observed
1000,980|11|RFBO_iGotU|5,2007-09909,980|11,none_observed
1000,980|11|RFBO_iGotU|6,2007-09909,980|11,none_observed
1000,980|11|RFBO_iGotU|9,2007-09909,980|11,none_observed
1000,980|11|RFBO_iGotU|10,2007-09909,980|11,none_observed
1000,980|11|RFBO_iGotU|11,2007-09909,980|11,both
1000,980|11|RFBO_iGotU|13,2007-09909,980|11,post_only
1000,1030|1|RFBO_iGotU|1,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|2,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|3,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|4,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|5,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|7,2017-24320,1030|1,post_only
1000,1030|1|RFBO_iGotU|9,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|10,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|11,2017-24320,1030|1,post_only
1000,1030|1|RFBO_iGotU|12,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|13,2017-24320,1030|1,pre_only
1000,1030|1|RFBO_iGotU|14,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|15,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|16,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|17,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|18,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|19,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|20,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|21,2017-24320,1030|1,none_observed
1000,1030|1|RFBO_iGotU|22,2017-24320,1030|1,none_observed
1000,1034|1|RFBO_iGotU|3,2007-07184,1034|1,post_only
1000,1034|1|RFBO_iGotU|4,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|5,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|6,2007-07184,1034|1,post_only
1000,1034|1|RFBO_iGotU|7,2007-07184,1034|1,pre_only
1000,1034|1|RFBO_iGotU|8,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|9,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|10,2007-07184,1034|1,post_only
1000,1034|1|RFBO_iGotU|11,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|12,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|13,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|14,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|15,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|16,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|17,2007-07184,1034|1,pre_only
1000,1034|1|RFBO_iGotU|18,2007-07184,1034|1,pre_only
1000,1034|1|RFBO_iGotU|19,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|20,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|21,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|22,2007-07184,1034|1,none_observed
1000,1034|1|RFBO_iGotU|23,2007-07184,1034|1,post_only
1000,1036|1|RFBO_iGotU|0,2007-07186,1036|1,post_only
1000,1036|1|RFBO_iGotU|1,2007-07186,1036|1,pre_only
1000,1036|1|RFBO_iGotU|2,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|3,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|4,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|5,2007-07186,1036|1,post_only
1000,1036|1|RFBO_iGotU|6,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|8,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|9,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|10,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|11,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|12,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|14,2007-07186,1036|1,pre_only
1000,1036|1|RFBO_iGotU|15,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|17,2007-07186,1036|1,none_observed
1000,1036|1|RFBO_iGotU|18,2007-07186,1036|1,pre_only
1000,1036|1|RFBO_iGotU|19,2007-07186,1036|1,post_only
1000,1036|1|RFBO_iGotU|20,2007-07186,1036|1,none_observed
1000,1037|1|RFBO_iGotU|0,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|1,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|3,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|4,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|5,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|6,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|7,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|8,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|9,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|11,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|14,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|16,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|17,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|18,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|19,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|20,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|21,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|22,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|23,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|25,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|26,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|27,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|28,2007-07187,1037|1,none_observed
1000,1037|1|RFBO_iGotU|30,2007-07187,1037|1,none_observed
1000,1038|1|RFBO_iGotU|0,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|2,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|3,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|4,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|5,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|6,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|7,2007-07188,1038|1,pre_only
1000,1038|1|RFBO_iGotU|10,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|12,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|13,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|17,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|18,2007-07188,1038|1,none_observed
1000,1038|1|RFBO_iGotU|19,2007-07188,1038|1,none_observed
1000,1039|1|RFBO_iGotU|1,2017-24308,1039|1,post_only
1000,1039|1|RFBO_iGotU|2,2017-24308,1039|1,both
1000,1039|1|RFBO_iGotU|3,2017-24308,1039|1,none_observed
1000,1039|1|RFBO_iGotU|4,2017-24308,1039|1,post_only
1000,1039|1|RFBO_iGotU|5,2017-24308,1039|1,none_observed
1000,1039|1|RFBO_iGotU|6,2017-24308,1039|1,none_observed
1000,1040|1|RFBO_iGotU|1,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|2,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|3,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|4,2007-07189,1040|1,post_only
1000,1040|1|RFBO_iGotU|5,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|6,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|8,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|9,2007-07189,1040|1,none_observed
1000,1040|1|RFBO_iGotU|10,2007-07189,1040|1,pre_only
1000,1040|1|RFBO_iGotU|12,2007-07189,1040|1,both
1000,1040|1|RFBO_iGotU|15,2007-07189,1040|1,pre_only
1000,1040|2|RFBO_iGotU|1,2007-07189,1040|2,none_observed
1000,1040|2|RFBO_iGotU|2,2007-07189,1040|2,none_observed
1000,1040|2|RFBO_iGotU|3,2007-07189,1040|2,none_observed
1000,1040|2|RFBO_iGotU|4,2007-07189,1040|2,none_observed
1000,1040|2|RFBO_iGotU|5,2007-07189,1040|2,none_observed
1000,1040|2|RFBO_iGotU|8,2007-07189,1040|2,post_only
1000,1040|2|RFBO_iGotU|10,2007-07189,1040|2,none_observed
1000,1040|4|RFBO_iGotU|0,2007-07189,1040|4,none_observed
1000,1040|6|RFBO_iGotU|0,2007-07189,1040|6,none_observed
1000,1042|1|RFBO_iGotU|0,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|1,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|3,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|13,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|21,2007-07191,1042|1,post_only
1000,1042|1|RFBO_iGotU|22,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|23,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|26,2007-07191,1042|1,pre_only
1000,1042|1|RFBO_iGotU|28,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|30,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|31,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|32,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|33,2007-07191,1042|1,none_observed
1000,1042|1|RFBO_iGotU|34,2007-07191,1042|1,post_only
1000,1042|1|RFBO_iGotU|36,2007-07191,1042|1,none_observed
1000,1043|1|RFBO_iGotU|1,2007-07192,1043|1,both
1000,1043|1|RFBO_iGotU|2,2007-07192,1043|1,post_only
1000,1043|1|RFBO_iGotU|3,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|5,2007-07192,1043|1,post_only
1000,1043|1|RFBO_iGotU|6,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|7,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|8,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|9,2007-07192,1043|1,pre_only
1000,1043|1|RFBO_iGotU|10,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|11,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|12,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|13,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|14,2007-07192,1043|1,post_only
1000,1043|1|RFBO_iGotU|15,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|17,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|18,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|19,2007-07192,1043|1,pre_only
1000,1043|1|RFBO_iGotU|23,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|24,2007-07192,1043|1,none_observed
1000,1043|1|RFBO_iGotU|29,2007-07192,1043|1,post_only
1000,1043|1|RFBO_iGotU|31,2007-07192,1043|1,none_observed
1000,1049|1|RFBO_iGotU|0,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|1,2007-07105,1049|1,post_only
1000,1049|1|RFBO_iGotU|2,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|4,2007-07105,1049|1,pre_only
1000,1049|1|RFBO_iGotU|5,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|6,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|7,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|8,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|9,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|10,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|11,2007-07105,1049|1,post_only
1000,1049|1|RFBO_iGotU|12,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|13,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|14,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|15,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|16,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|17,2007-07105,1049|1,post_only
1000,1049|1|RFBO_iGotU|20,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|21,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|22,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|23,2007-07105,1049|1,none_observed
1000,1049|1|RFBO_iGotU|24,2007-07105,1049|1,pre_only
1000,1050|1|RFBO_iGotU|0,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|1,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|3,2017-24329,1050|1,pre_only
1000,1050|1|RFBO_iGotU|4,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|6,2017-24329,1050|1,pre_only
1000,1050|1|RFBO_iGotU|8,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|9,2017-24329,1050|1,post_only
1000,1050|1|RFBO_iGotU|10,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|11,2017-24329,1050|1,pre_only
1000,1050|1|RFBO_iGotU|13,2017-24329,1050|1,both
1000,1050|1|RFBO_iGotU|14,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|15,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|16,2017-24329,1050|1,none_observed
1000,1050|1|RFBO_iGotU|17,2017-24329,1050|1,post_only
1000,1050|3|RFBO_iGotU|0,2017-24329,1050|3,none_observed
1000,1050|3|RFBO_iGotU|1,2017-24329,1050|3,none_observed
1000,1050|3|RFBO_iGotU|3,2017-24329,1050|3,both
1000,1050|3|RFBO_iGotU|4,2017-24329,1050|3,post_only
1000,1050|3|RFBO_iGotU|6,2017-24329,1050|3,none_observed
1000,1050|3|RFBO_iGotU|7,2017-24329,1050|3,none_observed
1000,1050|3|RFBO_iGotU|8,2017-24329,1050|3,none_observed
1000,1050|3|RFBO_iGotU|9,2017-24329,1050|3,none_observed
1000,1050|3|RFBO_iGotU|10,2017-24329,1050|3,none_observed
1000,1053|1|RFBO_iGotU|2,2007-07129,1053|1,pre_only
1000,1053|1|RFBO_iGotU|3,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|4,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|5,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|6,2007-07129,1053|1,pre_only
1000,1053|1|RFBO_iGotU|7,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|8,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|9,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|11,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|13,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|15,2007-07129,1053|1,pre_only
1000,1053|1|RFBO_iGotU|16,2007-07129,1053|1,post_only
1000,1053|1|RFBO_iGotU|17,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|18,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|19,2007-07129,1053|1,both
1000,1053|1|RFBO_iGotU|20,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|21,2007-07129,1053|1,none_observed
1000,1053|1|RFBO_iGotU|22,2007-07129,1053|1,none_observed
1000,1053|6|RFBO_iGotU|1,2007-07129,1053|6,pre_only
1000,1053|6|RFBO_iGotU|2,2007-07129,1053|6,none_observed
1000,1054|1|RFBO_iGotU|1,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|2,2007-07200,1054|1,post_only
1000,1054|1|RFBO_iGotU|4,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|7,2007-07200,1054|1,pre_only
1000,1054|1|RFBO_iGotU|9,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|10,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|11,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|12,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|13,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|14,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|15,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|16,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|17,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|19,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|20,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|21,2007-07200,1054|1,none_observed
1000,1054|1|RFBO_iGotU|22,2007-07200,1054|1,none_observed
1000,1055|1|RFBO_iGotU|1,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|2,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|4,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|5,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|6,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|7,2007-07130,1055|1,pre_only
1000,1055|1|RFBO_iGotU|10,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|11,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|12,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|13,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|15,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|22,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|23,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|24,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|27,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|28,2007-07130,1055|1,pre_only
1000,1055|1|RFBO_iGotU|29,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|30,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|36,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|37,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|40,2007-07130,1055|1,none_observed
1000,1055|1|RFBO_iGotU|42,2007-07130,1055|1,none_observed
1000,1056|1|RFBO_iGotU|0,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|1,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|2,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|3,2007-07136,1056|1,post_only
1000,1056|1|RFBO_iGotU|5,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|6,2007-07136,1056|1,post_only
1000,1056|1|RFBO_iGotU|7,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|8,2007-07136,1056|1,post_only
1000,1056|1|RFBO_iGotU|10,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|12,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|13,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|15,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|16,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|17,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|19,2007-07136,1056|1,none_observed
1000,1056|1|RFBO_iGotU|20,2007-07136,1056|1,none_observed
1000,1056|2|RFBO_iGotU|0,2007-07136,1056|2,none_observed
1000,1056|3|RFBO_iGotU|0,2007-07136,1056|3,pre_only
1000,1056|3|RFBO_iGotU|1,2007-07136,1056|3,none_observed
1000,1056|3|RFBO_iGotU|2,2007-07136,1056|3,none_observed
1000,1056|3|RFBO_iGotU|4,2007-07136,1056|3,none_observed
1000,1057|1|RFBO_iGotU|2,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|3,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|4,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|5,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|7,2007-07137,1057|1,both
1000,1057|1|RFBO_iGotU|8,2007-07137,1057|1,pre_only
1000,1057|1|RFBO_iGotU|9,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|10,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|12,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|13,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|16,2007-07137,1057|1,none_observed
1000,1057|1|RFBO_iGotU|18,2007-07137,1057|1,none_observed
1000,1058|1|RFBO_iGotU|2,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|3,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|4,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|5,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|6,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|7,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|9,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|10,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|11,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|12,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|13,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|14,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|15,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|16,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|17,2007-07139,1058|1,both
1000,1058|1|RFBO_iGotU|19,2007-07139,1058|1,both
1000,1058|1|RFBO_iGotU|21,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|22,2007-07139,1058|1,none_observed
1000,1058|1|RFBO_iGotU|23,2007-07139,1058|1,none_observed
1000,1058|2|RFBO_iGotU|0,2007-07139,1058|2,none_observed
1000,1058|2|RFBO_iGotU|1,2007-07139,1058|2,pre_only
1000,1058|2|RFBO_iGotU|3,2007-07139,1058|2,none_observed
