segment_key,track_id,events,old_n_steps,event_count_match,rho_coordinate_max_abs_error_km,tau_nonincreasing_adjacent_pairs,tau_duplicate_fixes,tau_confirmation_reach_positive,rho_support_old,rho_support_rebuilt,rho_support_abs_error,eligible_records_min,eligible_records_median,panel,replicate,rho_chl_support,rho_chl_median_log_length
,,,,,,,,,,,,,,d,595.0,-0.1268336314847943,-0.1111694991055456
,,,,,,,,,,,,,,d,596.0,-0.15016771019678,-0.1106495974955277
,,,,,,,,,,,,,,d,597.0,-0.149714892665474,-0.1013249105545617
,,,,,,,,,,,,,,d,598.0,-0.1406697227191413,-0.0749217352415027
,,,,,,,,,,,,,,d,599.0,-0.126369633273703,-0.1130031305903399
,,,,,,,,,,,,,,d,600.0,-0.1423915474060823,-0.1262634168157424
,,,,,,,,,,,,,,d,601.0,-0.1383665026833631,-0.106065518783542
,,,,,,,,,,,,,,d,602.0,-0.1456339445438283,-0.1304282200357782
,,,,,,,,,,,,,,d,603.0,-0.1291536225402504,-0.1320102862254025
,,,,,,,,,,,,,,d,604.0,-0.1591346153846154,-0.0957010286225402
,,,,,,,,,,,,,,d,605.0,-0.1347775044722719,-0.1316580948121646
,,,,,,,,,,,,,,d,606.0,-0.1471768783542039,-0.1259168157423971
,,,,,,,,,,,,,,d,607.0,-0.1578935599284436,-0.0858173076923077
,,,,,,,,,,,,,,d,608.0,-0.1577314400715563,-0.1085588103756708
,,,,,,,,,,,,,,d,609.0,-0.1236694991055456,-0.1222327817531306
,,,,,,,,,,,,,,d,610.0,-0.1595371198568873,-0.0933195438282647
,,,,,,,,,,,,,,d,611.0,-0.1561270125223613,-0.120220259391771
,,,,,,,,,,,,,,d,612.0,-0.1471601073345259,-0.0783821556350626
,,,,,,,,,,,,,,d,613.0,-0.1722216010733452,-0.1103644901610018
,,,,,,,,,,,,,,d,614.0,-0.1416200805008944,-0.126688282647585
,,,,,,,,,,,,,,d,615.0,-0.1270907871198569,-0.1030020125223613
,,,,,,,,,,,,,,d,616.0,-0.1438618067978533,-0.093682915921288
,,,,,,,,,,,,,,d,617.0,-0.1551990161001789,-0.0891435599284436
,,,,,,,,,,,,,,d,618.0,-0.1503186493738819,-0.117011404293381
,,,,,,,,,,,,,,d,619.0,-0.1226017441860465,-0.1227023703041145
,,,,,,,,,,,,,,d,620.0,-0.1515093917710197,-0.112214892665474
,,,,,,,,,,,,,,d,621.0,-0.1371310375670841,-0.0853756708407871
,,,,,,,,,,,,,,d,622.0,-0.1486359570661896,-0.1226967799642218
,,,,,,,,,,,,,,d,623.0,-0.1506820214669052,-0.1137186940966011
,,,,,,,,,,,,,,d,624.0,-0.1531473613595707,-0.1166648032200357
,,,,,,,,,,,,,,d,625.0,-0.1503857334525939,-0.1103700805008944
,,,,,,,,,,,,,,d,626.0,-0.1380199016100179,-0.1360465116279069
,,,,,,,,,,,,,,d,627.0,-0.137181350626118,-0.1002292039355993
,,,,,,,,,,,,,,d,628.0,-0.1522025939177102,-0.1096656976744186
,,,,,,,,,,,,,,d,629.0,-0.1636516100178891,-0.1077761627906977
,,,,,,,,,,,,,,d,630.0,-0.1334693649373882,-0.0986694991055456
,,,,,,,,,,,,,,d,631.0,-0.1456786672629696,-0.1131540697674418
,,,,,,,,,,,,,,d,632.0,-0.1327314400715563,-0.1273199910554562
,,,,,,,,,,,,,,d,633.0,-0.154679114490161,-0.1079941860465116
,,,,,,,,,,,,,,d,634.0,-0.14079271019678,-0.0984179338103756
,,,,,,,,,,,,,,d,635.0,-0.1434089892665474,-0.1088606887298747
,,,,,,,,,,,,,,d,636.0,-0.1400715563506261,-0.1161616726296959
,,,,,,,,,,,,,,d,637.0,-0.1556853756708408,-0.115742397137746
,,,,,,,,,,,,,,d,638.0,-0.1531641323792487,-0.1018559928443649
,,,,,,,,,,,,,,d,639.0,-0.1522193649373882,-0.1293716457960644
,,,,,,,,,,,,,,d,640.0,-0.1555735688729875,-0.1221153846153846
,,,,,,,,,,,,,,d,641.0,-0.1394118962432916,-0.0960252683363148
,,,,,,,,,,,,,,d,642.0,-0.1414188282647585,-0.1096768783542039
,,,,,,,,,,,,,,d,643.0,-0.1461314847942755,-0.1165362254025044
,,,,,,,,,,,,,,d,644.0,-0.1553331842576029,-0.0923803667262969
,,,,,,,,,,,,,,d,645.0,-0.157686717352415,-0.0952817531305903
,,,,,,,,,,,,,,d,646.0,-0.1462991949910554,-0.1085923524150268
,,,,,,,,,,,,,,d,647.0,-0.1503521914132379,-0.0899765205724508
,,,,,,,,,,,,,,d,648.0,-0.1396858228980322,-0.1148032200357782
,,,,,,,,,,,,,,d,649.0,-0.1409045169946333,-0.1259559481216458
,,,,,,,,,,,,,,d,650.0,-0.1358228980322003,-0.1187220483005367
,,,,,,,,,,,,,,d,651.0,-0.1379863595706619,-0.1322283094812165
,,,,,,,,,,,,,,d,652.0,-0.1336817978533095,-0.1247260733452594
,,,,,,,,,,,,,,d,653.0,-0.120253801431127,-0.1315295169946332
,,,,,,,,,,,,,,d,654.0,-0.1352526833631485,-0.1089836762075134
,,,,,,,,,,,,,,d,655.0,-0.1612086314847943,-0.1141771019677996
,,,,,,,,,,,,,,d,656.0,-0.1415474060822898,-0.1061437835420393
,,,,,,,,,,,,,,d,657.0,-0.1401050983899821,-0.1240552325581395
,,,,,,,,,,,,,,d,658.0,-0.1428108228980322,-0.1042095259391771
,,,,,,,,,,,,,,d,659.0,-0.1358340787119857,-0.1247260733452594
,,,,,,,,,,,,,,d,660.0,-0.1698457066189624,-0.0647640876565295
,,,,,,,,,,,,,,d,661.0,-0.1463774597495528,-0.1146355098389982
,,,,,,,,,,,,,,d,662.0,-0.1503130590339892,-0.1096656976744186
,,,,,,,,,,,,,,d,663.0,-0.1353029964221825,-0.1171008497316637
,,,,,,,,,,,,,,d,664.0,-0.1525883273703041,-0.1173188729874776
,,,,,,,,,,,,,,d,665.0,-0.1443481663685152,-0.1193593470483005
,,,,,,,,,,,,,,d,666.0,-0.1315518783542039,-0.1111024150268336
,,,,,,,,,,,,,,d,667.0,-0.1597439624329159,-0.0880925760286225
,,,,,,,,,,,,,,d,668.0,-0.1411001788908766,-0.1005310822898032
,,,,,,,,,,,,,,d,669.0,-0.1504584078711986,-0.087147808586762
,,,,,,,,,,,,,,d,670.0,-0.1501733005366726,-0.0909716010733452
,,,,,,,,,,,,,,d,671.0,-0.1451643559928443,-0.0967799642218247
,,,,,,,,,,,,,,d,672.0,-0.1427772808586762,-0.0966625670840787
,,,,,,,,,,,,,,d,673.0,-0.1325972719141324,-0.151537343470483
,,,,,,,,,,,,,,d,674.0,-0.1622875670840787,-0.0838718694096601
,,,,,,,,,,,,,,d,675.0,-0.1443537567084079,-0.1379975402504472
,,,,,,,,,,,,,,d,676.0,-0.1246310375670841,-0.1322227191413238
,,,,,,,,,,,,,,d,677.0,-0.1451084525939177,-0.1212321109123435
,,,,,,,,,,,,,,d,678.0,-0.1383385509838998,-0.1202426207513417
,,,,,,,,,,,,,,d,679.0,-0.1396578711985689,-0.1158877459749553
,,,,,,,,,,,,,,d,680.0,-0.1392274150268336,-0.1151610017889087
,,,,,,,,,,,,,,d,681.0,-0.1300704382826476,-0.1068984794275492
,,,,,,,,,,,,,,d,682.0,-0.156317084078712,-0.095019007155635
,,,,,,,,,,,,,,d,683.0,-0.1487254025044722,-0.0928723166368515
,,,,,,,,,,,,,,d,684.0,-0.1275100626118068,-0.1442699016100179
,,,,,,,,,,,,,,d,685.0,-0.1554114490161002,-0.1103421288014311
,,,,,,,,,,,,,,d,686.0,-0.157703488372093,-0.0710867620751341
,,,,,,,,,,,,,,d,687.0,-0.1416368515205724,-0.1168157423971377
,,,,,,,,,,,,,,d,688.0,-0.1235465116279069,-0.1250223613595706
,,,,,,,,,,,,,,d,689.0,-0.1367788461538461,-0.1207625223613595
,,,,,,,,,,,,,,d,690.0,-0.1520348837209302,-0.1104483452593917
,,,,,,,,,,,,,,d,691.0,-0.1562611806797853,-0.096757602862254
,,,,,,,,,,,,,,d,692.0,-0.1342631932021467,-0.1383050089445438
,,,,,,,,,,,,,,d,693.0,-0.1497093023255814,-0.1074575134168157
,,,,,,,,,,,,,,d,694.0,-0.157686717352415,-0.1117173524150268
,,,,,,,,,,,,,,d,695.0,-0.1302101967799642,-0.1272081842576028
,,,,,,,,,,,,,,d,696.0,-0.1585979427549195,-0.0890429338103756
,,,,,,,,,,,,,,d,697.0,-0.1647808586762075,-0.1159268783542039
,,,,,,,,,,,,,,d,698.0,-0.1524373881932021,-0.0862757155635062
,,,,,,,,,,,,,,d,699.0,-0.1291144901610018,-0.1263640429338104
,,,,,,,,,,,,,,d,700.0,-0.1324966457960644,-0.1112980769230769
,,,,,,,,,,,,,,d,701.0,-0.1556015205724508,-0.1101185152057245
,,,,,,,,,,,,,,d,702.0,-0.1395069320214669,-0.0909268783542039
,,,,,,,,,,,,,,d,703.0,-0.1363260286225402,-0.1023199910554562
,,,,,,,,,,,,,,d,704.0,-0.1462936046511628,-0.1036952146690518
,,,,,,,,,,,,,,d,705.0,-0.1273982558139535,-0.134341457960644
,,,,,,,,,,,,,,d,706.0,-0.1416815742397138,-0.0978700805008944
,,,,,,,,,,,,,,d,707.0,-0.1645740161001789,-0.096891771019678
,,,,,,,,,,,,,,d,708.0,-0.1525547853309481,-0.1172909212880143
,,,,,,,,,,,,,,d,709.0,-0.1484514758497317,-0.112399373881932
,,,,,,,,,,,,,,d,710.0,-0.156065518783542,-0.1032312164579606
,,,,,,,,,,,,,,d,711.0,-0.164020572450805,-0.1084134615384615
,,,,,,,,,,,,,,d,712.0,-0.1494409660107334,-0.1182748211091234
,,,,,,,,,,,,,,d,713.0,-0.1464780858676208,-0.0979651162790697
,,,,,,,,,,,,,,d,714.0,-0.1510006708407871,-0.082787343470483
,,,,,,,,,,,,,,d,715.0,-0.1439177101967799,-0.1195438282647585
,,,,,,,,,,,,,,d,716.0,-0.1471601073345259,-0.1113651610017889
,,,,,,,,,,,,,,d,717.0,-0.1248714221824687,-0.1116838103756708
,,,,,,,,,,,,,,d,718.0,-0.1508553220035778,-0.1069543828264758
,,,,,,,,,,,,,,d,719.0,-0.1476464669051878,-0.117112030411449
,,,,,,,,,,,,,,d,720.0,-0.1454271019677996,-0.0955277280858676
,,,,,,,,,,,,,,d,721.0,-0.1419834525939177,-0.1173412343470483
,,,,,,,,,,,,,,d,722.0,-0.1477023703041145,-0.0957345706618962
,,,,,,,,,,,,,,d,723.0,-0.1332066189624329,-0.118884168157424
,,,,,,,,,,,,,,d,724.0,-0.1532479874776386,-0.0882882379248658
,,,,,,,,,,,,,,d,725.0,-0.1430008944543828,-0.0987309928443649
,,,,,,,,,,,,,,d,726.0,-0.1472830948121646,-0.1223557692307692
,,,,,,,,,,,,,,d,727.0,-0.1445326475849732,-0.1239713774597495
,,,,,,,,,,,,,,d,728.0,-0.1318425760286225,-0.1309201699463327
,,,,,,,,,,,,,,d,729.0,-0.1473501788908766,-0.1060207960644007
,,,,,,,,,,,,,,d,730.0,-0.1472495527728086,-0.1065854203935599
,,,,,,,,,,,,,,d,731.0,-0.1481887298747764,-0.0890820661896243
,,,,,,,,,,,,,,d,732.0,-0.1471433363148479,-0.107804114490161
,,,,,,,,,,,,,,d,733.0,-0.1345315295169946,-0.1167039355992844
,,,,,,,,,,,,,,d,734.0,-0.1445438282647585,-0.1145404740608229
,,,,,,,,,,,,,,d,735.0,-0.1476967799642218,-0.0818761180679785
,,,,,,,,,,,,,,d,736.0,-0.1312891323792487,-0.1283542039355993
,,,,,,,,,,,,,,d,737.0,-0.1411113595706619,-0.1091961091234347
,,,,,,,,,,,,,,d,738.0,-0.1491838103756708,-0.1127515652951699
,,,,,,,,,,,,,,d,739.0,-0.1341122540250447,-0.1164244186046511
,,,,,,,,,,,,,,d,740.0,-0.1432692307692308,-0.0932468694096601
,,,,,,,,,,,,,,d,741.0,-0.1396858228980322,-0.1440574686940966
,,,,,,,,,,,,,,d,742.0,-0.1263752236135957,-0.1242788461538461
,,,,,,,,,,,,,,d,743.0,-0.1470538908765653,-0.1218638193202146
,,,,,,,,,,,,,,d,744.0,-0.1353085867620751,-0.1308698568872987
,,,,,,,,,,,,,,d,745.0,-0.1430567978533095,-0.120119633273703
,,,,,,,,,,,,,,d,746.0,-0.1451252236135957,-0.1182860017889087
,,,,,,,,,,,,,,d,747.0,-0.1474284436493739,-0.132804114490161
,,,,,,,,,,,,,,d,748.0,-0.143867397137746,-0.1025436046511628
,,,,,,,,,,,,,,d,749.0,-0.1480713327370304,-0.1189177101967799
,,,,,,,,,,,,,,d,750.0,-0.1237589445438282,-0.1211594364937388
,,,,,,,,,,,,,,d,751.0,-0.1487589445438283,-0.0910666368515206
,,,,,,,,,,,,,,d,752.0,-0.1435431574239714,-0.1332681127012522
,,,,,,,,,,,,,,d,753.0,-0.1568090339892665,-0.0815910107334526
,,,,,,,,,,,,,,d,754.0,-0.1481216457960644,-0.1125894454382826
,,,,,,,,,,,,,,d,755.0,-0.1303834973166368,-0.1135286225402504
,,,,,,,,,,,,,,d,756.0,-0.1361471377459749,-0.1384335867620751
,,,,,,,,,,,,,,d,757.0,-0.1397920393559928,-0.129544946332737
,,,,,,,,,,,,,,d,758.0,-0.1397417262969588,-0.1082960644007155
,,,,,,,,,,,,,,d,759.0,-0.1297014758497316,-0.1272081842576028
,,,,,,,,,,,,,,d,760.0,-0.1429114490161002,-0.1133944543828265
,,,,,,,,,,,,,,d,761.0,-0.1380478533094812,-0.1426934257602862
,,,,,,,,,,,,,,d,762.0,-0.1536113595706619,-0.1319767441860465
,,,,,,,,,,,,,,d,763.0,-0.1392274150268336,-0.1286169499105545
,,,,,,,,,,,,,,d,764.0,-0.1463830500894454,-0.1082848837209302
,,,,,,,,,,,,,,d,765.0,-0.1604986583184258,-0.092078488372093
,,,,,,,,,,,,,,d,766.0,-0.132703488372093,-0.0976073345259392
,,,,,,,,,,,,,,d,767.0,-0.1397361359570662,-0.1010677549194991
,,,,,,,,,,,,,,d,768.0,-0.1418045617173524,-0.1199631037567084
,,,,,,,,,,,,,,d,769.0,-0.1375055903398926,-0.1132714669051878
,,,,,,,,,,,,,,d,770.0,-0.141894007155635,-0.1082960644007155
,,,,,,,,,,,,,,d,771.0,-0.1336370751341681,-0.1242508944543828
,,,,,,,,,,,,,,d,772.0,-0.1474004919499106,-0.1133329606440071
,,,,,,,,,,,,,,d,773.0,-0.1355936940966011,-0.1005366726296959
,,,,,,,,,,,,,,d,774.0,-0.1554841234347048,-0.0944655635062611
,,,,,,,,,,,,,,d,775.0,-0.1226352862254025,-0.13108228980322
,,,,,,,,,,,,,,d,776.0,-0.1524821109123435,-0.0977415026833631
,,,,,,,,,,,,,,d,777.0,-0.1254360465116279,-0.1561214221824687
,,,,,,,,,,,,,,d,778.0,-0.1383105992844365,-0.1141323792486583
,,,,,,,,,,,,,,d,779.0,-0.1425145348837209,-0.1347886851520572
,,,,,,,,,,,,,,d,780.0,-0.1384615384615385,-0.1108843917710197
,,,,,,,,,,,,,,d,781.0,-0.1493738819320214,-0.1037008050089445
,,,,,,,,,,,,,,d,782.0,-0.1548076923076923,-0.115306350626118
,,,,,,,,,,,,,,d,783.0,-0.1452258497316637,-0.1008329606440071
,,,,,,,,,,,,,,d,784.0,-0.1659212880143113,-0.104578488372093
,,,,,,,,,,,,,,d,785.0,-0.1543716457960644,-0.0931350626118068
,,,,,,,,,,,,,,d,786.0,-0.161063282647585,-0.1044387298747764
,,,,,,,,,,,,,,d,787.0,-0.1480825134168157,-0.1195270572450805
,,,,,,,,,,,,,,d,788.0,-0.138701923076923,-0.1195214669051878
,,,,,,,,,,,,,,d,789.0,-0.1327426207513417,-0.1307077370304114
,,,,,,,,,,,,,,d,790.0,-0.1245639534883721,-0.0889646690518783
,,,,,,,,,,,,,,d,791.0,-0.1329997763864043,-0.1400268336314848
,,,,,,,,,,,,,,d,792.0,-0.1322618515205725,-0.1280635062611806
,,,,,,,,,,,,,,d,793.0,-0.1281641323792486,-0.1227359123434704
,,,,,,,,,,,,,,d,794.0,-0.1368794722719141,-0.0999105545617173
,,,,,,,,,,,,,,d,795.0,-0.142044946332737,-0.1256484794275492
,,,,,,,,,,,,,,d,796.0,-0.1386963327370304,-0.1283653846153846
,,,,,,,,,,,,,,d,797.0,-0.1479203935599284,-0.1140820661896243
,,,,,,,,,,,,,,d,798.0,-0.1410889982110912,-0.1097327817531306
,,,,,,,,,,,,,,d,799.0,-0.1474563953488372,-0.1083519677996422
,,,,,,,,,,,,,,d,800.0,-0.1424474508050089,-0.117128801431127
,,,,,,,,,,,,,,d,801.0,-0.1564233005366726,-0.0946891771019678
,,,,,,,,,,,,,,d,802.0,-0.1329941860465116,-0.12162343470483
,,,,,,,,,,,,,,d,803.0,-0.1489210644007156,-0.1061940966010733
,,,,,,,,,,,,,,d,804.0,-0.1481272361359571,-0.1081730769230769
,,,,,,,,,,,,,,d,805.0,-0.1502403846153846,-0.1047517889087656
,,,,,,,,,,,,,,d,806.0,-0.1434537119856887,-0.1104148032200358
,,,,,,,,,,,,,,d,807.0,-0.143565518783542,-0.1192195885509839
,,,,,,,,,,,,,,d,808.0,-0.1460308586762075,-0.0843302772808586
,,,,,,,,,,,,,,d,809.0,-0.1434257602862254,-0.1148367620751341
,,,,,,,,,,,,,,d,810.0,-0.1449742844364937,-0.1085029069767442
,,,,,,,,,,,,,,d,811.0,-0.135794946332737,-0.1320270572450805
,,,,,,,,,,,,,,d,812.0,-0.148445885509839,-0.107569320214669
,,,,,,,,,,,,,,d,813.0,-0.1597551431127012,-0.1035778175313059
,,,,,,,,,,,,,,d,814.0,-0.1360912343470483,-0.118884168157424
,,,,,,,,,,,,,,d,815.0,-0.1425760286225403,-0.1099060822898032
,,,,,,,,,,,,,,d,816.0,-0.1511627906976744,-0.11537343470483
,,,,,,,,,,,,,,d,817.0,-0.1546902951699463,-0.0966849284436493
,,,,,,,,,,,,,,d,818.0,-0.1497428443649374,-0.1269286672629696
,,,,,,,,,,,,,,d,819.0,-0.1416200805008944,-0.117028175313059
,,,,,,,,,,,,,,d,820.0,-0.1486359570661896,-0.1046176207513417
,,,,,,,,,,,,,,d,821.0,-0.149714892665474,-0.1080612701252236
,,,,,,,,,,,,,,d,822.0,-0.1410219141323792,-0.151587656529517
,,,,,,,,,,,,,,d,823.0,-0.1597271914132379,-0.0785051431127012
,,,,,,,,,,,,,,d,824.0,-0.1503745527728086,-0.1150380143112701
,,,,,,,,,,,,,,d,825.0,-0.1370919051878354,-0.1119689177101968
,,,,,,,,,,,,,,d,826.0,-0.1429002683363149,-0.1133161896243291
,,,,,,,,,,,,,,d,827.0,-0.120270572450805,-0.1251677101967799
,,,,,,,,,,,,,,d,828.0,-0.1581954382826476,-0.1088662790697674
,,,,,,,,,,,,,,d,829.0,-0.1455277280858676,-0.1242229427549195
,,,,,,,,,,,,,,d,830.0,-0.1531864937388193,-0.0931686046511628
,,,,,,,,,,,,,,d,831.0,-0.13133385509839,-0.1070046958855098
,,,,,,,,,,,,,,d,832.0,-0.1382323345259392,-0.1156641323792486
,,,,,,,,,,,,,,d,833.0,-0.1537008050089445,-0.0985576923076923
,,,,,,,,,,,,,,d,834.0,-0.148311717352415,-0.1093190966010733
,,,,,,,,,,,,,,d,835.0,-0.1344868067978533,-0.0974899373881932
,,,,,,,,,,,,,,d,836.0,-0.1394118962432916,-0.1107893559928443
,,,,,,,,,,,,,,d,837.0,-0.131317084078712,-0.1396914132379249
,,,,,,,,,,,,,,d,838.0,-0.1351744186046511,-0.1296735241502683
,,,,,,,,,,,,,,d,839.0,-0.1481663685152057,-0.1192475402504472
,,,,,,,,,,,,,,d,840.0,-0.1487477638640429,-0.0873211091234347
,,,,,,,,,,,,,,d,841.0,-0.1547014758497316,-0.0952314400715563
,,,,,,,,,,,,,,d,842.0,-0.1372707960644007,-0.1193928890876565
,,,,,,,,,,,,,,d,843.0,-0.1360241502683363,-0.1149485688729875
,,,,,,,,,,,,,,d,844.0,-0.1413741055456172,-0.1252851073345259
,,,,,,,,,,,,,,d,845.0,-0.1398647137745975,-0.1057748211091234
,,,,,,,,,,,,,,d,846.0,-0.1338047853309481,-0.1230992844364937
,,,,,,,,,,,,,,d,847.0,-0.1328264758497316,-0.1330668604651163
,,,,,,,,,,,,,,d,848.0,-0.1656473613595707,-0.1215675313059034
,,,,,,,,,,,,,,d,849.0,-0.1469476744186046,-0.1036225402504472
,,,,,,,,,,,,,,d,850.0,-0.1445326475849732,-0.0996310375670841
,,,,,,,,,,,,,,d,851.0,-0.1487477638640429,-0.0871757602862254
,,,,,,,,,,,,,,d,852.0,-0.1336314847942755,-0.0925760286225402
,,,,,,,,,,,,,,d,853.0,-0.1497372540250447,-0.1095371198568873
,,,,,,,,,,,,,,d,854.0,-0.148328488372093,-0.1104483452593917
,,,,,,,,,,,,,,d,855.0,-0.1358228980322003,-0.1229259838998211
,,,,,,,,,,,,,,d,856.0,-0.1582848837209302,-0.0847104203935599
,,,,,,,,,,,,,,d,857.0,-0.1536057692307692,-0.1154852415026833
,,,,,,,,,,,,,,d,858.0,-0.1531697227191413,-0.0930679785330948
,,,,,,,,,,,,,,d,859.0,-0.143766771019678,-0.0970986135957066
,,,,,,,,,,,,,,d,860.0,-0.1282256261180679,-0.1202258497316637
,,,,,,,,,,,,,,d,861.0,-0.1446220930232558,-0.0962544722719141
,,,,,,,,,,,,,,d,862.0,-0.1508832737030412,-0.1153175313059034
,,,,,,,,,,,,,,d,863.0,-0.153259168157424,-0.0991223166368515
,,,,,,,,,,,,,,d,864.0,-0.1522081842576028,-0.0903846153846154
,,,,,,,,,,,,,,d,865.0,-0.138886404293381,-0.1237254025044723
,,,,,,,,,,,,,,d,866.0,-0.1269957513416816,-0.1036337209302325
,,,,,,,,,,,,,,d,867.0,-0.1393392218246869,-0.112600626118068
,,,,,,,,,,,,,,d,868.0,-0.1447338998211091,-0.0989546064400715
,,,,,,,,,,,,,,d,869.0,-0.1384224060822898,-0.1048132826475849
,,,,,,,,,,,,,,d,870.0,-0.1243403398926654,-0.1206730769230769
,,,,,,,,,,,,,,d,871.0,-0.1429841234347048,-0.1269230769230769
,,,,,,,,,,,,,,d,872.0,-0.1282144454382826,-0.1151498211091234
,,,,,,,,,,,,,,d,873.0,-0.1455444991055456,-0.1229092128801431
,,,,,,,,,,,,,,d,874.0,-0.1474004919499106,-0.118733228980322
,,,,,,,,,,,,,,d,875.0,-0.1552884615384615,-0.1201755366726297
,,,,,,,,,,,,,,d,876.0,-0.1392944991055456,-0.1340787119856887
,,,,,,,,,,,,,,d,877.0,-0.1470203488372093,-0.1093526386404293
,,,,,,,,,,,,,,d,878.0,-0.1526274597495528,-0.0849675760286225
,,,,,,,,,,,,,,d,879.0,-0.1524932915921288,-0.1116223166368515
,,,,,,,,,,,,,,d,880.0,-0.1282312164579606,-0.1297909212880143
,,,,,,,,,,,,,,d,881.0,-0.1479539355992844,-0.1120527728085867
,,,,,,,,,,,,,,d,882.0,-0.1590116279069767,-0.0868459302325581
,,,,,,,,,,,,,,d,883.0,-0.1390317531305903,-0.1183195438282647
,,,,,,,,,,,,,,d,884.0,-0.1400547853309481,-0.1423021019677996
,,,,,,,,,,,,,,d,885.0,-0.1642497763864043,-0.1000391323792486
,,,,,,,,,,,,,,d,886.0,-0.1407815295169946,-0.1366726296958855
,,,,,,,,,,,,,,d,887.0,-0.1481328264758497,-0.1064456618962433
,,,,,,,,,,,,,,d,888.0,-0.1451252236135957,-0.1186046511627907
,,,,,,,,,,,,,,d,889.0,-0.1444543828264758,-0.1148479427549195
,,,,,,,,,,,,,,d,890.0,-0.1425480769230769,-0.1216178443649374
,,,,,,,,,,,,,,d,891.0,-0.1415529964221824,-0.1171343917710197
,,,,,,,,,,,,,,d,892.0,-0.1451084525939177,-0.1176319320214669
,,,,,,,,,,,,,,d,893.0,-0.1391882826475849,-0.1239322450805009
,,,,,,,,,,,,,,d,894.0,-0.1399653398926655,-0.1036896243291592
,,,,,,,,,,,,,,d,895.0,-0.1512186940966011,-0.1158486135957066
,,,,,,,,,,,,,,d,896.0,-0.1385174418604651,-0.1047406082289803
,,,,,,,,,,,,,,d,897.0,-0.1468135062611807,-0.0999888193202147
,,,,,,,,,,,,,,d,898.0,-0.1481328264758497,-0.1203152951699463
,,,,,,,,,,,,,,d,899.0,-0.1478644901610018,-0.1037231663685152
,,,,,,,,,,,,,,d,900.0,-0.1377012522361359,-0.1262019230769231
,,,,,,,,,,,,,,d,901.0,-0.1526777728085868,-0.0885789355992844
,,,,,,,,,,,,,,d,902.0,-0.1269622093023256,-0.1473389982110912
,,,,,,,,,,,,,,d,903.0,-0.1453320661896243,-0.1101911896243292
,,,,,,,,,,,,,,d,904.0,-0.1410330948121646,-0.1135621645796064
,,,,,,,,,,,,,,d,905.0,-0.16224843470483,-0.0961817978533095
,,,,,,,,,,,,,,d,906.0,-0.1357725849731664,-0.1064959749552773
,,,,,,,,,,,,,,d,907.0,-0.1448457066189624,-0.1339389534883721
,,,,,,,,,,,,,,d,908.0,-0.146875,-0.1036784436493739
,,,,,,,,,,,,,,d,909.0,-0.1428555456171735,-0.1014814400715563
,,,,,,,,,,,,,,d,910.0,-0.1457960644007156,-0.0897584973166368
,,,,,,,,,,,,,,d,911.0,-0.1661449016100179,-0.1177213774597495
,,,,,,,,,,,,,,d,912.0,-0.1625447227191413,-0.081266771019678
,,,,,,,,,,,,,,d,913.0,-0.1418492844364937,-0.1062444096601073
,,,,,,,,,,,,,,d,914.0,-0.1431127012522361,-0.1101017441860465
,,,,,,,,,,,,,,d,915.0,-0.145337656529517,-0.1128186493738819
,,,,,,,,,,,,,,d,916.0,-0.1406026386404293,-0.1171679338103756
,,,,,,,,,,,,,,d,917.0,-0.1476017441860465,-0.0920896690518783
,,,,,,,,,,,,,,d,918.0,-0.1382714669051878,-0.1089221824686941
,,,,,,,,,,,,,,d,919.0,-0.1221209749552773,-0.1174698121645796
,,,,,,,,,,,,,,d,920.0,-0.1352023703041145,-0.1207625223613595
,,,,,,,,,,,,,,d,921.0,-0.1455389087656529,-0.1020069320214669
,,,,,,,,,,,,,,d,922.0,-0.1462768336314848,-0.1198009838998211
,,,,,,,,,,,,,,d,923.0,-0.142262969588551,-0.1121869409660107
,,,,,,,,,,,,,,d,924.0,-0.1487589445438283,-0.0972216010733452
,,,,,,,,,,,,,,d,925.0,-0.128309481216458,-0.1089277728085867
,,,,,,,,,,,,,,d,926.0,-0.1418157423971377,-0.0997037119856887
,,,,,,,,,,,,,,d,927.0,-0.1239154740608229,-0.1360856440071556
,,,,,,,,,,,,,,d,928.0,-0.1511739713774597,-0.10954271019678
,,,,,,,,,,,,,,d,929.0,-0.1359682468694096,-0.1283206618962433
,,,,,,,,,,,,,,d,930.0,-0.1323065742397138,-0.1016603309481216
,,,,,,,,,,,,,,d,931.0,-0.142061717352415,-0.115524373881932
,,,,,,,,,,,,,,d,932.0,-0.1273255813953488,-0.1025659660107334
,,,,,,,,,,,,,,d,933.0,-0.1416592128801431,-0.1065798300536672
,,,,,,,,,,,,,,d,934.0,-0.1353980322003578,-0.1293213327370304
,,,,,,,,,,,,,,d,935.0,-0.1548971377459749,-0.098227862254025
,,,,,,,,,,,,,,d,936.0,-0.1504304561717352,-0.1119800983899821
,,,,,,,,,,,,,,d,937.0,-0.1261963327370304,-0.111063282647585
,,,,,,,,,,,,,,d,938.0,-0.1406138193202147,-0.1098501788908765
,,,,,,,,,,,,,,d,939.0,-0.1423524150268336,-0.1412119856887299
,,,,,,,,,,,,,,d,940.0,-0.146740831842576,-0.1026162790697674
,,,,,,,,,,,,,,d,941.0,-0.1581395348837209,-0.1036449016100179
,,,,,,,,,,,,,,d,942.0,-0.1387186940966011,-0.1168101520572451
