dataset,scale_m,event_id,n_runs,n_record_runs,decomposition_residual,panel,temporal_identity_residual,frozen_events,geometry_pass,a_chl_eligible,a_decomposition_eligible,b_chl_eligible,rho_tau_distinct_cell,rho_tau_distinct_cell_fraction
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|550,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|558,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|563,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|564,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|565,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|566,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|568,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|575,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|576,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|577,5.0,4.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|581,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|583,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|584,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|585,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|586,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|587,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|588,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|591,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|593,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|594,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|595,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|601,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|604,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|605,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|606,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|609,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|612,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|613,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|614,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|615,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|619,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|632,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|633,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|634,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|642,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|645,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|646,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|648,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|664,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|667,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|671,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|680,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|684,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|701,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|704,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|709,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|710,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|724,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|725,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|732,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|733,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|738,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|739,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|740,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|750,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|751,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|756,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|757,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|758,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|759,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|760,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|765,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|770,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|783,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|789,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|792,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|793,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|795,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|797,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|799,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|801,5.0,4.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|802,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|804,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|805,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|806,9.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|811,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|812,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|817,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|818,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|819,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|821,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|822,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|823,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|824,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|828,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|829,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|830,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|838,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|839,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|840,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|842,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|843,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|844,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|853,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|854,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|855,6.0,5.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|856,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|857,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|858,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|859,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|860,6.0,5.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|861,9.0,8.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|862,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|863,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|865,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|866,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|867,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|869,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|870,9.0,8.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|871,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|873,3.0,2.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|874,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|875,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|876,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|877,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|878,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|879,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|880,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|881,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|882,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|883,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|884,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|885,5.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|887,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|888,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|889,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|890,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|891,7.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|892,10.0,9.0,-1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|893,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|894,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|895,9.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|897,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|898,5.0,4.0,1.1102230246251565e-16,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|899,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|900,9.0,9.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|901,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|902,3.0,2.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|903,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|905,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|906,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|907,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|908,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|910,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|913,54.0,54.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|914,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|915,27.0,27.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|916,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|917,226.0,224.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|918,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|919,19.0,19.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|921,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO19941_GPSdata_RS.xlsx|1|canonical_global_window|1|100.0|922,168.0,168.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|0,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|1,24.0,24.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|2,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|6,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|7,6.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|8,20.0,17.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|9,8.0,7.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|10,5.0,5.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|11,10.0,10.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|13,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|14,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|16,21.0,21.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|17,16.0,16.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|21,39.0,39.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|22,33.0,33.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|23,11.0,11.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|25,26.0,26.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|26,14.0,14.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|28,182.0,182.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|30,8.0,8.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|31,7.0,6.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20111_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|33,4.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20121_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|3,4.0,4.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20121_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|7,3.0,3.0,0.0,a-c,,,,,,,,
goto,100,WA_Centurion20182019CRO20121_GPSdata_RS.xlsx|0|canonical_global_window|1|100.0|8,3.0,2.0,0.0,a-c,,,,,,,,
